year,month,day,noaa_ar_no,central_meridian_dist,latitude,carrington_longitude,corr_whole_spot_area,mcintosh,LL,number_of_spots,greenwich,original_central_meridian_dist,original_latitude
2014,5,19,12067,83,-9,252,10,Axx,1,1,Alpha,,
2014,5,19,12068,-13,-18,156,10,Bxo,6,3,Beta,,
2014,5,19,12069,-52,-18,117,10,Axx,1,1,Alpha,,
2014,5,19,12058,67,-11,236,,None,,,Plage,,
2014,5,19,12064,28,9,197,,None,,,Plage,,
2014,5,20,12060,74,-13,229,80,Hax,3,2,Alpha,,
2014,5,20,12061,36,-25,191,90,Hsx,2,2,Alpha,,
2014,5,20,12063,24,12,179,30,Cao,8,14,Beta,,
2014,5,20,12064,40,9,195,10,Bxo,2,2,Beta,,
2014,5,20,12065,-12,-18,143,10,Axx,3,3,Alpha,,
2014,5,20,12066,39,-16,194,70,Dao,3,7,Beta,,
2014,5,20,12069,-39,-19,116,10,Axx,1,1,Alpha,,
2014,5,20,12070,61,-16,216,30,Cro,3,6,Beta,,
2014,5,20,12071,-80,-11,76,10,Bxo,8,3,Beta,,
2014,5,20,12058,81,-11,238,,None,,,Plage,,
2014,5,20,12068,4,-17,159,,None,,,Plage,,
2014,5,21,12060,89,-13,232,60,Hax,2,2,Alpha,,
2014,5,21,12061,49,-25,192,50,Hsx,2,1,Alpha,,
2014,5,21,12063,38,9,181,10,Axx,1,2,Alpha,,
2014,5,21,12065,-1,-20,141,10,Bxo,10,2,Beta,,
2014,5,21,12066,53,-17,196,40,Dao,5,5,Beta,,
2014,5,21,12068,16,-15,159,10,Bxo,3,3,Beta,,
2014,5,21,12069,-26,-21,117,0,Axx,0,1,Alpha,,
2014,5,21,12070,76,-18,219,10,Bxo,4,4,Beta,,
2014,5,21,12071,-64,-12,79,30,Cro,5,4,Beta,,
2014,5,21,12072,-7,-20,136,10,Axx,1,2,Alpha,,
2014,5,21,12064,54,9,197,,None,,,Plage,,
2014,5,22,12061,60,-24,189,80,Hsx,2,1,Alpha,,
2014,5,22,12065,14,-18,144,10,Axx,3,3,Alpha,,
2014,5,22,12066,65,-17,194,40,Dao,6,3,Beta,,
2014,5,22,12069,-12,-17,117,20,Cso,1,5,Beta,,
2014,5,22,12071,-48,-12,80,150,Dac,7,10,Beta,,
2014,5,22,12072,5,-18,134,20,Csi,4,7,Beta,,
2014,5,22,12073,-62,-11,66,50,Hsx,1,1,Alpha,,
2014,5,22,12063,53,9,182,,None,,,Plage,,
2014,5,22,12064,68,9,198,,None,,,Plage,,
2014,5,22,12068,30,-15,160,,None,,,Plage,,
2014,5,22,12070,90,-18,220,,None,,,Plage,,
2014,5,23,12061,74,-24,191,100,Hsx,2,1,Alpha,,
2014,5,23,12066,79,-17,196,20,Cro,8,4,Beta,,
2014,5,23,12071,-35,-12,82,100,Dai,7,9,Beta-Gamma,,
2014,5,23,12072,19,-18,136,10,Bxo,6,5,Beta,,
2014,5,23,12073,-49,-11,68,50,Hsx,2,1,Alpha,,
2014,5,23,12063,67,9,184,,None,,,Plage,,
2014,5,23,12064,82,9,199,,None,,,Plage,,
2014,5,23,12065,28,-18,145,,None,,,Plage,,
2014,5,23,12068,44,-15,161,,None,,,Plage,,
2014,5,23,12069,1,-19,118,,None,,,Plage,,
2014,5,24,12061,88,-25,191,60,Hsx,1,1,Alpha,,
2014,5,24,12065,46,-18,149,10,Dao,6,9,Beta,,
2014,5,24,12071,-21,-12,82,120,Dao,9,17,Beta-Gamma,,
2014,5,24,12072,34,-14,137,0,Axx,2,1,Alpha,,
2014,5,24,12073,-39,-12,64,70,Dso,8,5,Beta-Gamma,,
2014,5,24,12074,33,-14,136,30,Dro,4,8,Beta,,
2014,5,24,12075,-78,-11,25,30,Hax,2,1,Alpha,,
2014,5,24,12063,81,9,185,,None,,,Plage,,
2014,5,24,12068,58,-15,161,,None,,,Plage,,
2014,5,24,12069,15,-19,118,,None,,,Plage,,
2014,5,25,12065,59,-18,149,60,Dai,7,16,Beta-Gamma,,
2014,5,25,12071,-8,-12,82,140,Dao,10,19,Beta,,
2014,5,25,12072,44,-19,134,0,Bxo,3,3,Beta,,
2014,5,25,12073,-26,-12,64,120,Dsi,10,17,Beta-Gamma,,
2014,5,25,12074,46,-14,136,60,Dai,8,14,Beta,,
2014,5,25,12075,-64,-11,26,60,Hax,3,1,Alpha,,
2014,5,25,12068,72,-15,162,,None,,,Plage,,
2014,5,25,12069,29,-19,119,,None,,,Plage,,
2014,5,26,12065,73,-19,150,180,Dai,9,14,Beta-Gamma-Delta,,
2014,5,26,12071,4,-11,81,70,Dao,10,13,Beta,,
2014,5,26,12072,58,-19,135,0,Cro,3,8,Beta,,
2014,5,26,12073,-13,-10,64,100,Dai,10,26,Beta-Gamma,,
2014,5,26,12074,60,-16,137,120,Dai,8,11,Beta-Gamma,,
2014,5,26,12075,-50,-8,27,90,Hax,1,1,Alpha,,
2014,5,26,12068,86,-15,163,,None,,,Plage,,
2014,5,26,12069,43,-19,120,,None,,,Plage,,
2014,5,27,12065,87,-19,151,180,Dao,9,9,Beta-Gamma,,
2014,5,27,12071,18,-11,82,50,Cso,10,9,Beta,,
2014,5,27,12072,72,-19,136,20,Cro,5,4,Beta,,
2014,5,27,12073,1,-11,65,90,Dai,10,18,Beta,,
2014,5,27,12074,74,-16,138,90,Dai,8,9,Beta,,
2014,5,27,12075,-36,-8,28,80,Hax,2,1,Alpha,,
2014,5,27,12069,57,-19,121,,None,,,Plage,,
2014,5,28,12069,69,-17,119,20,Hax,1,1,Alpha,,
2014,5,28,12071,33,-9,83,30,Cso,7,8,Beta,,
2014,5,28,12072,86,-19,137,20,Hrx,1,2,Alpha,,
2014,5,28,12073,15,-13,65,20,Bxi,11,21,Beta,,
2014,5,28,12074,88,-15,139,50,Dao,6,3,Beta,,
2014,5,28,12075,-24,-9,26,70,Hax,2,1,Alpha,,
2014,5,29,12069,83,-17,120,10,Axx,1,1,Alpha,,
2014,5,29,12071,47,-9,84,10,Axx,1,1,Alpha,,
2014,5,29,12073,29,-13,66,20,Cri,12,11,Beta,,
2014,5,29,12075,-10,-9,27,60,Hsx,2,2,Alpha,,
2014,5,29,12076,14,-19,51,50,Dao,5,7,Beta,,
2014,5,30,12071,61,-10,85,10,Axx,1,1,Alpha,,
2014,5,30,12073,43,-13,67,30,Cri,10,9,Beta,,
2014,5,30,12075,4,-9,28,40,Hsx,2,2,Alpha,,
2014,5,30,12076,28,-19,52,20,Cro,6,3,Beta,,
2014,5,31,12073,53,-14,64,30,Dro,6,7,Beta,,
2014,5,31,12075,14,-9,25,40,Cso,6,4,Beta,,
2014,5,31,12076,44,-19,54,10,Axx,1,1,Alpha,,
2014,5,31,12077,-74,-5,297,30,Cao,1,4,Beta,,
2014,5,31,12071,75,-10,86,,None,,,Plage,,
2014,6,1,12073,66,-12,63,10,Bxo,8,4,Beta,,
2014,6,1,12075,28,-10,25,20,Cao,4,7,Beta,,
2014,6,1,12076,59,-20,56,10,Axx,0,1,Alpha,,
2014,6,1,12077,-57,-5,300,90,Cao,2,4,Beta,,
2014,6,1,12071,89,-10,87,,None,,,Plage,,
2014,6,2,12073,80,-12,65,0,Axx,1,1,Alpha,,
2014,6,2,12075,41,-9,26,10,Axx,1,3,Alpha,,
2014,6,2,12077,-45,-6,300,110,Dai,4,8,Beta-Gamma,,
2014,6,2,12078,-15,-19,330,20,Cro,4,5,Beta,,
2014,6,2,12079,-63,12,282,120,Hsx,2,1,Alpha,,
2014,6,2,12076,73,-20,58,,None,,,Plage,,
2014,6,3,12075,55,-9,26,10,Axx,1,1,Alpha,,
2014,6,3,12077,-31,-5,300,90,Cso,5,12,Beta,,
2014,6,3,12078,-1,-19,330,10,Axx,1,1,Alpha,,
2014,6,3,12079,-49,12,282,100,Hsx,3,2,Alpha,,
2014,6,3,12076,87,-20,58,,None,,,Plage,,
2014,6,4,12075,69,-9,27,10,Axx,1,1,Alpha,,
2014,6,4,12077,-17,-8,301,80,Cso,4,6,Beta,,
2014,6,4,12078,13,-19,331,10,Axx,1,1,Alpha,,
2014,6,4,12079,-40,12,278,90,Hsx,2,1,Alpha,,
2014,6,4,12080,-57,-13,261,10,Bxo,6,2,Beta,,
2014,6,5,12077,-3,-5,302,80,Cso,4,6,Beta,,
2014,6,5,12078,27,-19,332,10,Bxo,4,2,Beta,,
2014,6,5,12079,-26,12,279,90,Hsx,3,1,Alpha,,
2014,6,5,12080,-43,-12,262,30,Cri,9,10,Beta,,
2014,6,5,12081,-32,4,273,10,Axx,1,1,Alpha,,
2014,6,5,12075,83,-9,28,,None,,,Plage,,
2014,6,6,12077,12,-5,303,70,Cso,3,5,Beta,,
2014,6,6,12078,43,-20,334,0,Axx,1,1,Alpha,,
2014,6,6,12079,-13,12,278,110,Hsx,2,1,Alpha,,
2014,6,6,12080,-31,-13,260,120,Dao,8,14,Beta-Gamma,,
2014,6,6,12081,-19,5,272,0,Axx,0,1,Alpha,,
2014,6,6,12082,-39,17,252,20,Cri,4,5,Beta,,
2014,6,6,12083,62,-12,353,10,Bxo,4,5,Beta,,
2014,6,7,12077,24,-4,302,90,Dso,5,7,Beta,,
2014,6,7,12078,57,-20,335,0,Axx,1,1,Alpha,,
2014,6,7,12079,0,12,278,90,Hsx,2,1,Alpha,,
2014,6,7,12080,-18,-12,260,160,Dai,8,15,Beta-Gamma-Delta,,
2014,6,7,12082,-26,17,252,170,Dac,6,18,Beta-Gamma,,
2014,6,7,12083,76,-12,354,10,Bxo,4,2,Beta,,
2014,6,7,12084,13,-12,291,10,Bxo,3,2,Beta,,
2014,6,7,12085,-24,-21,254,20,Dri,4,6,Beta-Gamma,,
2014,6,7,12081,-4,5,274,,None,,,Plage,,
2014,6,8,12077,38,-4,303,80,Dso,6,8,Beta,,
2014,6,8,12079,13,12,278,100,Hsx,2,1,Alpha,,
2014,6,8,12080,-4,-12,261,230,Dac,10,33,Beta-Gamma-Delta,,
2014,6,8,12082,-12,16,253,320,Dki,7,13,Beta-Gamma,,
2014,6,8,12083,91,-12,356,10,Axx,1,1,Alpha,,
2014,6,8,12084,28,-12,293,30,Dro,5,5,Beta,,
2014,6,8,12085,-10,-21,255,180,Dai,9,24,Beta-Gamma,,
2014,6,8,12078,71,-20,336,,None,,,Plage,,
2014,6,8,12081,11,5,276,,None,,,Plage,,
2014,6,9,12077,52,-4,304,80,Cso,6,3,Beta,,
2014,6,9,12079,28,13,280,120,Dso,4,6,Beta,,
2014,6,9,12080,9,-12,261,340,Dkc,10,26,Beta-Gamma-Delta,,
2014,6,9,12082,2,16,254,280,Dki,8,14,Beta,,
2014,6,9,12084,42,-12,294,10,Bxo,5,3,Beta,,
2014,6,9,12085,3,-20,255,300,Ekc,11,32,Beta-Gamma,,
2014,6,9,12078,85,-20,337,,None,,,Plage,,
2014,6,9,12081,26,5,278,,None,,,Plage,,
2014,6,10,12077,66,-3,304,30,Hax,2,1,Alpha,,
2014,6,10,12079,42,13,281,110,Dao,4,6,Beta,,
2014,6,10,12080,23,-12,262,300,Ekc,11,26,Beta-Gamma-Delta,,
2014,6,10,12082,14,16,252,210,Dai,8,9,Beta,,
2014,6,10,12084,56,-12,295,10,Bxo,5,5,Beta,,
2014,6,10,12085,16,-20,254,840,Ekc,14,32,Beta-Gamma-Delta,,
2014,6,10,12086,-21,3,217,10,Bxo,4,3,Beta,,
2014,6,10,12081,41,5,280,,None,,,Plage,,
2014,6,11,12077,80,-4,305,20,Hrx,1,1,Alpha,,
2014,6,11,12079,56,13,281,110,Dso,5,6,Beta,,
2014,6,11,12080,36,-12,261,320,Dkc,10,26,Beta-Gamma-Delta,,
2014,6,11,12082,28,15,253,220,Dai,8,14,Beta,,
2014,6,11,12084,70,-12,295,10,Bxo,6,3,Beta,,
2014,6,11,12085,30,-20,255,460,Ekc,14,24,Beta-Gamma,,
2014,6,11,12087,-71,-18,154,100,Dai,8,5,Beta-Delta,,
2014,6,11,12081,56,5,281,,None,,,Plage,,
2014,6,11,12086,-6,3,219,,None,,,Plage,,
2014,6,12,12079,69,13,281,120,Dao,7,8,Beta,,
2014,6,12,12080,50,-11,262,360,Dkc,10,14,Beta-Gamma-Delta,,
2014,6,12,12082,42,15,254,220,Dai,8,14,Beta,,
2014,6,12,12084,81,-13,293,10,Axx,3,2,Alpha,,
2014,6,12,12085,43,-20,255,480,Ekc,13,25,Beta-Gamma,,
2014,6,12,12087,-56,-18,156,180,Dsc,7,10,Beta-Gamma,,
2014,6,12,12088,33,-11,245,20,Cro,4,6,Beta,,
2014,6,12,12089,-16,18,196,20,Cro,3,6,Beta,,
2014,6,12,12090,-65,24,147,80,Hsx,2,1,Alpha,,
2014,6,12,12081,71,5,283,,None,,,Plage,,
2014,6,12,12086,9,3,221,,None,,,Plage,,
2014,6,13,12079,83,13,282,80,Dso,4,4,Beta,,
2014,6,13,12080,64,-11,263,320,Dki,10,14,Beta-Gamma-Delta,,
2014,6,13,12082,54,15,253,200,Dai,7,12,Beta,,
2014,6,13,12085,58,-20,257,490,Ekc,14,23,Beta-Gamma-Delta,,
2014,6,13,12087,-43,-18,156,200,Dac,10,14,Beta-Gamma-Delta,,
2014,6,13,12088,46,-11,245,40,Cao,4,5,Beta,,
2014,6,13,12089,-3,18,196,50,Dai,6,9,Beta,,
2014,6,13,12090,-56,24,143,120,Dso,10,2,Beta,,
2014,6,13,12091,4,-9,203,40,Dao,3,5,Beta,,
2014,6,13,12092,-59,-19,140,50,Cso,6,8,Beta,,
2014,6,13,12081,86,5,285,,None,,,Plage,,
2014,6,13,12086,24,3,223,,None,,,Plage,,
2014,6,14,12079,94,12,279,90,Hsx,1,1,Alpha,,
2014,6,14,12080,78,-11,263,400,Ekc,11,27,Beta-Gamma-Delta,,
2014,6,14,12082,67,15,251,240,Dai,9,21,Beta,,
2014,6,14,12085,71,-20,256,490,Fki,16,47,Beta-Gamma,,
2014,6,14,12086,32,1,220,10,Bxo,3,2,Beta,,
2014,6,14,12087,-30,-18,155,220,Eac,11,27,Beta-Gamma-Delta,,
2014,6,14,12088,60,-10,244,70,Dao,6,11,Beta,,
2014,6,14,12089,11,17,196,60,Dai,7,11,Beta,,
2014,6,14,12090,-44,24,141,170,Dso,10,4,Beta,,
2014,6,14,12091,17,-9,202,20,Cro,3,3,Beta,,
2014,6,14,12092,-46,-19,139,30,Dro,6,12,Beta,,
2014,6,15,12080,91,-11,264,350,Dki,8,8,Beta-Gamma-Delta,,
2014,6,15,12082,80,15,253,140,Cao,4,2,Beta,,
2014,6,15,12085,84,-19,257,200,Eai,15,13,Beta-Gamma,,
2014,6,15,12087,-16,-18,155,180,Dai,8,24,Beta-Gamma,,
2014,6,15,12088,74,-9,247,20,Hrx,4,1,Alpha,,
2014,6,15,12089,25,18,198,100,Dai,8,10,Beta-Gamma,,
2014,6,15,12090,-30,24,143,120,Cso,11,3,Beta,,
2014,6,15,12091,29,-8,202,0,Axx,1,2,Alpha,,
2014,6,15,12092,-33,-19,140,10,Bxo,5,6,Beta,,
2014,6,15,12086,47,1,220,,None,,,Plage,,
2014,6,16,12082,93,15,252,60,Cao,8,2,Beta,,
2014,6,16,12087,-3,-18,156,150,Dso,7,5,Beta,,
2014,6,16,12089,38,18,197,150,Dai,8,16,Beta-Gamma-Delta,,
2014,6,16,12090,-18,24,141,130,Cso,11,3,Beta,,
2014,6,16,12092,-19,-20,140,10,Bxo,5,4,Beta,,
2014,6,16,12085,97,-18,256,,None,,,Plage,,
2014,6,16,12086,62,1,221,,None,,,Plage,,
2014,6,16,12088,88,-9,247,,None,,,Plage,,
2014,6,16,12091,43,-8,202,,None,,,Plage,,
2014,6,17,12087,8,-18,153,110,Csi,6,9,Beta,,
2014,6,17,12089,52,18,197,270,Dkc,8,15,Beta-Gamma-Delta,,
2014,6,17,12090,-2,24,143,120,Hsx,2,1,Alpha,,
2014,6,17,12093,-62,-12,83,70,Dso,7,5,Beta,,
2014,6,17,12094,-67,-18,78,60,Hsx,1,1,Alpha,,
2014,6,17,12086,77,1,223,,None,,,Plage,,
2014,6,17,12091,57,-8,203,,None,,,Plage,,
2014,6,17,12092,-5,-20,141,,None,,,Plage,,
2014,6,18,12087,22,-19,154,150,Dsc,7,8,Beta-Gamma,,
2014,6,18,12089,62,17,194,260,Dkc,8,7,Beta-Gamma,,
2014,6,18,12090,12,24,144,110,Hsx,2,1,Alpha,,
2014,6,18,12092,8,-21,140,10,Bxi,2,5,Beta,,
2014,6,18,12093,-50,-10,81,60,Cso,9,5,Beta,,
2014,6,18,12094,-56,-19,76,90,Hsx,2,1,Alpha,,
2014,6,18,12091,71,-8,204,,None,,,Plage,,
2014,6,19,12087,35,-20,155,150,Dsc,6,9,Beta,,
2014,6,19,12089,77,17,197,260,Dki,8,11,Beta-Gamma,,
2014,6,19,12090,25,24,145,110,Hsx,2,1,Alpha,,
2014,6,19,12092,23,-20,143,20,Cro,4,5,Beta,,
2014,6,19,12093,-35,-10,85,50,Cao,13,8,Beta,,
2014,6,19,12094,-43,-18,77,90,Hsx,2,1,Alpha,,
2014,6,19,12095,71,5,191,10,Bxo,4,3,Beta,,
2014,6,19,12091,84,-8,204,,None,,,Plage,,
2014,6,20,12087,49,-20,155,130,Dso,7,8,Beta,,
2014,6,20,12089,92,18,198,120,Dao,8,6,Beta,,
2014,6,20,12090,38,25,144,90,Hsx,2,1,Alpha,,
2014,6,20,12092,35,-21,141,20,Cro,5,6,Beta,,
2014,6,20,12093,-21,-10,85,60,Eao,13,11,Beta,,
2014,6,20,12094,-30,-18,76,90,Hsx,2,2,Alpha,,
2014,6,20,12095,84,5,190,20,Cro,4,4,Beta,,
2014,6,21,12087,62,-20,155,90,Dso,5,3,Beta,,
2014,6,21,12090,52,25,145,90,Hsx,2,1,Alpha,,
2014,6,21,12092,49,-18,142,20,Cro,3,4,Beta,,
2014,6,21,12093,-8,-9,85,60,Cao,11,16,Beta-Gamma,,
2014,6,21,12094,-17,-18,76,80,Hax,2,1,Alpha,,
2014,6,22,12087,76,-19,156,80,Cao,3,2,Beta,,
2014,6,22,12090,65,25,145,60,Hsx,2,1,Alpha,,
2014,6,22,12092,63,-18,143,30,Cao,3,3,Beta,,
2014,6,22,12093,6,-9,86,60,Dao,10,17,Beta-Gamma,,
2014,6,22,12094,-2,-18,78,50,Hax,2,4,Alpha,,
2014,6,23,12087,90,-18,157,60,Cso,3,2,Beta,,
2014,6,23,12090,78,25,145,80,Hsx,2,1,Alpha,,
2014,6,23,12092,74,-19,141,20,Cro,2,3,Beta,,
2014,6,23,12093,18,-9,85,50,Eao,12,14,Beta-Gamma,,
2014,6,23,12094,10,-18,77,20,Cro,3,3,Beta,,
2014,6,23,12096,-70,9,357,60,Hsx,3,1,Alpha,,
2014,6,23,12097,-76,13,351,30,Hax,2,1,Alpha,,
2014,6,24,12090,90,25,143,30,Hsx,2,1,Alpha,,
2014,6,24,12093,32,-9,85,20,Cro,12,8,Beta,,
2014,6,24,12094,23,-18,76,10,Axx,3,3,Alpha,,
2014,6,24,12096,-56,8,357,80,Hsx,3,1,Alpha,,
2014,6,24,12097,-62,13,351,30,Hax,2,1,Alpha,,
2014,6,24,12092,88,-19,141,,None,,,Plage,,
2014,6,25,12096,-42,9,358,80,Hax,2,2,Alpha,,
2014,6,25,12097,-49,12,351,30,Hax,2,1,Alpha,,
2014,6,25,12098,-18,-9,22,20,Dro,3,4,Beta,,
2014,6,25,12093,46,-9,86,,None,,,Plage,,
2014,6,25,12094,37,-18,77,,None,,,Plage,,
2014,6,26,12093,53,-11,80,10,Axx,1,2,Alpha,,
2014,6,26,12096,-30,9,357,120,Cao,3,3,Beta,,
2014,6,26,12097,-35,12,352,50,Hsx,1,1,Alpha,,
2014,6,26,12098,-4,-8,23,60,Dao,3,6,Beta,,
2014,6,26,12094,51,-18,78,,None,,,Plage,,
2014,6,27,12093,66,-10,83,40,Cao,11,3,Beta,77,-3
2014,6,27,12094,62,-18,81,10,Axx,1,1,Alpha,68,11
2014,6,27,12096,-18,9,355,70,Cao,6,7,Beta,,
2014,6,27,12097,-23,12,350,40,Hax,1,1,Alpha,,
2014,6,27,12098,9,-8,22,80,Dao,3,10,Beta,,
2014,6,28,12096,-4,9,356,70,Cao,6,7,Beta,,
2014,6,28,12097,-9,12,351,20,Hax,1,1,Alpha,,
2014,6,28,12098,21,-8,21,30,Cao,7,4,Beta,,
2014,6,28,12099,5,-17,5,10,Bxo,2,2,Beta,,
2014,6,28,12100,-52,10,308,10,Bxo,7,3,Beta,,
2014,6,28,12101,16,-6,16,10,Axx,1,1,Alpha,,
2014,6,28,12094,79,-18,82,,None,,,Plage,82,
2014,6,29,12096,10,9,357,70,Cso,5,5,Beta,,
2014,6,29,12097,3,13,350,30,Hax,2,1,Alpha,,
2014,6,29,12098,35,-9,22,10,Hrx,1,1,Alpha,,
2014,6,29,12100,-39,11,308,10,Bxo,8,5,Beta,,
2014,6,29,12102,-65,11,282,20,Hax,1,1,Alpha,,
2014,6,29,12103,-52,-10,295,10,Axx,2,2,Alpha,,
2014,6,29,12104,-78,-10,269,80,Dao,4,4,Beta,,
2014,6,29,12099,19,-16,6,,None,,,Plage,,
2014,6,29,12101,30,-7,17,,None,,,Plage,,
2014,6,30,12096,24,9,358,70,Cao,4,5,Beta,,
2014,6,30,12097,17,13,351,30,Hsx,1,1,Alpha,,
2014,6,30,12100,-25,11,309,10,Bxo,8,5,Beta,,
2014,6,30,12102,-51,11,283,10,Axx,1,1,Alpha,,
2014,6,30,12104,-64,-10,270,260,Dki,7,7,Beta,,
2014,6,30,12105,-24,-7,310,10,Cro,3,3,Beta,,
2014,6,30,12106,-73,15,261,20,Cro,3,4,Beta,,
2014,6,30,12107,-75,-20,259,250,Dhi,7,6,Beta,,
2014,6,30,12098,49,-9,23,,None,,,Plage,,
2014,6,30,12099,33,-16,7,,None,,,Plage,,
